 status Perkawinan;Kursus;Kehadiran siang/malam;Kualifikasi sebelumnya;Kualifikasi sebelumnya(Nilai);Kualifikasi Ibu;Kualifikasi Ayah;Pekerjaan Ibu;Pekerjaan Ayah ;Nilai Penerimaan ;Pendidikan Khusus;Biaya Kuliah terkini ;Gender;Pemegang beasiswa;Usia saat pendaftaran;Unit kurikulum semester1 (dikreditkan);Unit kurikulum semester1 (Terdaftar);Unit kurikulum semester1 (Evaluasi);Unit kurikulum semester1 (Disetujui );Unit kurikulum semester1 (Kelas);Unit kurikulum semester1 (Tanpa  evaluasi);Unit kurikuler semester2(dikreditkan);Unit kurikuler semester2(Terdaftar);Unit kurikuler semester2(Evaluasi);Unit kurikuler semester2(Disetujui);Curricular units 2nd sem (grade);Unit kurikuler semester2(Tanpa evaluasi);tingkat Pengangguran;Tingkat inflasi;GDP;Target
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;42;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;42;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;38;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9556;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;42;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;9773;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;42;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;40;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;40;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9119;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9853;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;9;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9254;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;40;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;33;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;9991;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;9003;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;9991;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9670;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9003;1;42;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9085;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9130;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9773;1;19;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;12;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;9130;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;9;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;40;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9853;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;42;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9238;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;8014;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9130;1;39;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;40;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9254;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;9991;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9773;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9556;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;171;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9500;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9147;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9119;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9670;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9070;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;9085;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
